text,label
Enjoyed the pizza . Very fresh and flavorful. Worth the wait.,"[0.0, 1.0]"
"Probably the most consistently reliabile upper west side restaurant around.  The food is always excellent and the service is among the best of the BR Guest chain (also owns Ocean, Ruby Foo's, Blue Water Grill and several others). Despite the fact that it has been around forever,, it's always jam packed, so be sure to book in advance.","[1.0, 0.0]"
"This place is gross.  I love fish and chips, so I was thrilled when they moved in.  But this is like the McDonalds of seafood. Friendly staff, but... yuck.","[1.0, 0.0]"
"This place is unique, swanky, phenomenal food, great atmosphere -- it has a LOT going for it. The only downside is you will wait a substantial amount of time if you are dining later in the evening on a weekend. The cool part, they have multiple bars you can hang out at while you wait. Another plus (or tip) -- on saturdays especially, if you dine a bit later, and stay until 10, the back room turns into a club which gets packed and is an absolute blast. A lot of people from the area come to this club. If you want to have the best experience: order their salad, mashed potato pizza, and a cheese pizza. All three are out of the world and the mashed potato pizza is so unique. You will LOVE this place. I recommend it constantly.","[1.0, 0.0]"
Delicious Ethiopian! All vegan too!,"[1.0, 0.0]"
"our visit to Balthazar was very memorable, escargot was my favorite along with the steak au their wine list is great.... try to get a reservation...","[0.0, 1.0]"
"Great addition to the neighborhood... Great beer selection... I have had some great meals, the quail to be precise and other meals that were just standard.","[0.0, 1.0]"
"Yuk. Every roll we ordered had the consistency of red bean paste (sweet, gooey, and discolored), combined ingredients more to shock than meld, and served at room temperature as if they had been sitting out all day.  The service was slow and maintained an air of skepticism, which was hard not to return by the end of the evening.  In fact, at the end of the night, we couldn't finish the fried ice cream because our stomachs were upset and the ice cream was worse than Blue Bunny.  Upon seeing this, the table next to us intercepted the waitress as she was clearing our ice cream and, together, they ridiculed us for not finishing.  Last time I checked, such a practice would not be well received by a food inspector.  Out of principle, I still left a 20% tip, but the server didn't deserve it after that. Rewinding, we should have left after we learned that they take reservations but don't honor them.  We showed up on time for our reservation, and when we arrived there were three groups ahead of us (none of whom had a reservation).  All of them were seated before us.  Meanwhile, a group of 6 came in after us and were seated before us despite that they didn't have a reservation. It should advertise as a vegetarian restaurant, because that's their drive.  It's not sushi and it's certainly not Japanese.  It would still be disgusting, but at least one wouldn't have felt deceived.","[0.0, 1.0]"
"FISH! Best deal in the city. $8 = 6 oysters and a glass of wine/beer... doesn't get any better than that. I came here for the first time two years ago on a weekend trip when I was craving some east coast oysters and have been coming back religiously ever since. The food is amazing, the service is great, and prices are very reasonable. Lobster mac and cheese, oysters and grilled calamari are top notch! They don't take reservations so be prepared to wait if you go during prime dinner hours.","[1.0, 0.0]"
"My experience at Penang was horrible. The food was bad. I ordered house special pork with yam and hainanese chicken, it tasted soo badd i couldn't even finish it. I hate wasting food but the taste was so unbearable there was no way I was going to finish it. Sorry if I offended someone, it's just my opinion.","[1.0, 0.0]"
I have gotten take out from here plenty of times and everything was perfect every-time.  You get a lot for your money as well.  The nacho's are awesome along with their tacos and everything else I tried so far.  I will be coming back for a long time.,"[0.0, 1.0]"
"I waited to come here three times before I wrote my review, just to make sure the food/service/everything was consistent. What can I say? I love korean food, and there is a lot of good Korean food where I come from (Atlanta). I'm used to $8 fantastic tofu soup combos and loads of side dishes. And nyeungmyun. This place is almost twice the price and with a much more limited array of side dishes. Service can also be slow sometime. Oh. And no nyeun myun. However, I must say that the bibimbap here is the best I've ever had. In fact, I used to dislike bibimbap until I came here. Something about the perfect combination of crunchy rice, seaweed, bean sprouts, flavored meat, eggs, squash, etc, really hits the spot for me. I've also ordered their soon du bu jigae (both beef and seafood). It doesn't compare to the tofu soup I'm used to, and most of the time I find myself picking around the beef (it's like shredded sloppy joe beef...not even real beef) or avoiding the seafood. Then again, I'm not a huge fan of seafood. (They really should make a pork and mushroom combo. I would love this place so much more.) Still, I will probably keep ordering it because I love tofu soup that much. Their seafood pancake was okay, but not something I would crave. Oh yea, just a warning, they never have sushi for lunch. And their bulogogi is SO expensive. Haven't tried it yet but it's prob not worth it. If you're willing to dish $15 for a meal, or if you're craving korean food that much, give it a try. In all, I'm pretty glad I found the place. 4 stars for the excellent bibimbap!","[1.0, 0.0]"
One of the few spots in NYC that you just can't have a bad meal. The seasonal menu highlights the greenmarket and local smal farms. Brunch is awesome and there is a fantastic sidewalk cafe. Go go go!!!!!,"[0.0, 1.0]"
"Does the tag ""Southern inspired"" true justice! Chilled squash & basil soup was excellent and the entree, buttermilk fried chicken and cheddar waffles, was up there with the best I've had. Prompt, friendly service, reasonable prices, and a cool Carroll Gardens vibe... What's not to like? And try the Carlos Danger cocktail. But you would, wouldn't you?!?!","[1.0, 0.0]"
had this 3 times in the last 3 days. scarfed it down every time. coincidence!? i think not. p.s. respect the hot sauce. it's not fkin around.,"[1.0, 0.0]"
"Recommended by a friend, so we came here after work to give it a shot. For a corner, hole-in-the-wall type restaurant this place was crowded and it was only 6:30pm.   My friend is right, one thing is for sure, this place is guaranteed to be safe as the law enforcement customers were packing more heat than the charcoal grill. 1/2 Chicken with Rice and beans, $5.00.  The chicken was juicy and delicious.   1/2 Ribs with Rice and beans, $5.00, not as good as the chicken, a bit tough, but my buddy tells me that it is usually tender. Good place to eat if you are in the area, but not really a place I would go out of my way to get to.","[1.0, 0.0]"
"Two years later, they've moved locations and the ""pour it yourself"" sangria section no longer exists. A bit disappointing, but the food and drinks were still nonetheless! I feel like the new location is smaller because it's inside a hotel, and the decor isn't the same Miami-esque wallpaper... but it's still a great place for brunch. I might have ordered the same meal as last time; the Cuban steak with Mexican fried rice, avocados and eggs. Hard to resist a meal with all my favorite ingredients. The starter bread that had the cheese baked through was delicious and hard to put down. I only had one glass of sangria and it was really strong... but most people like that. Others seemed to enjoy their food as well and service was kind and friendly though they were a bit slow. But who am I kidding? It's hard to rate an all you can drink sangria brunch place any lower than four stars so I still recommend this spot, but be sure to make reservations!!!","[1.0, 0.0]"
"Coffee=5 Service=5 Decor=5 Great little hidden gem in a busy commercial area. Excellent Cappuccinos very smooth... And yes I may be a sucker for the artwork in the froth but it's also an indicator of attention to detail. Once you've had a Cappuccino like this it gives you a greater appreciation and point of reference when compared to the mass-produced, production line, factory - coffee places. French press nicely done. The staff is very friendly and even if you've only been there your second time they make you feel as if you're a long time regular. They make it a point to remember you and your drink preference. Although seating is limited, the rustic decor is inviting and well done. The only thing that could make the coffee better would be an organic option.","[0.0, 1.0]"
"Had late lunch here twice from the brunch menu. Absolutely loved the turkey club sandwich and salads in general, the S'more dessert is fabulous! Hearty portions, casual dining in a relaxed atmosphere, highly reasonable pricing. We received more efficient service downstairs than up on the rooftop (although it is lovely up there).","[0.0, 1.0]"
Excellent food. Attentive service. Owners are from Bangkok so they know what they're doing. Can't go wrong with anything on the menu. If you like it spicy don't be afraid to ask!,"[1.0, 0.0]"
"This has got to be, hands down, the best pizza place ever! I am a huge pizza buff, but I have no idea what Grimaldi's trick is because I have never had better pizza. It must be the cheese, but when I asked the person that speedily lines the cheese up on the dough, he told me it was just mozzarella. I swore he was lying, so next I asked the person manning the brick over. He said it was mozzarella too. Jeez... this mozzarella is super gourmet and magically delicious. I have no idea how to describe it, but they have got this recipe perfected beyond imagination. Try the standard margarita and the white pizza without the toppings and you'll see that this is the real deal. That is how I usually measure the difference between pizza-serving restaurants, because I know that toppings will certainly make it better. You got to judge by the staple ingredients. I've been to Grimaldi's many times, each time with a huge wait because it's just that worth it. I've even forced my parents to wait in line with me in the freezing winter because I wanted to show them a whole new world. The good thing is that within the past year, this place has moved down to the end of the block and occupied a larger space so that more people can fit. Please... do yourself a favor and eat at Grimaldi's.","[1.0, 0.0]"
"Grey Dog: you are lovely, do not change. I come here for brunch and a random coffee, and love the food/price value, options and easy going culture.  Nice break from all the pretentious, nyc spots.  And amazing hashbrowns and baked goods (just not good for the figure;)","[1.0, 0.0]"
"Long line but super quick service.  I got the chicken & gyro combo plate but unfortunately put too much hot sauce :(  It was so spicy but so good that I was still trying to eat it through all the numbness in my tongue.  I'm from San Diego so our late-night-food staple is a big heaping pile of Carne Asada Fries.  Now I wouldn't be a true San Diegan if I said that Halal food beats Mexican, but damn did it come close, and there are still those drunken nights when I crave that chicken & gyro plate.","[1.0, 0.0]"
"Sorry Gusto but a mi no me gusto. The pizza is like bad school cafeteria pizza, the heroes likewise...they actually use super thin slices of cheap provolone on the heroes, and everything tastes and smells like mediocre Chinese takeout. Weird, because the place looks fine but after 2 tries I'm moving on.","[1.0, 0.0]"
"My Husband and I payed a visit to this Restaurant during a recent visit to Philly. After a year of marriage we decided this would be a nice place to grab lunch. The service was second to none,the staff were friendly and polite,however the waiter constently coming to our table to re-fill our glasses,did start to get on our nerves slightly. The food was great with enough choice to satisfy us both. On finishing our meal and the waiter finding out I was English,he offered to bring me ""a cup of tea"",said in a really bad English accent,however it made my husband and I giggle. We will be coming back to this Restaurant on our next family holiday.","[0.0, 1.0]"
"the food is light and good, the location beets the rest! really like the chicken cutlets and some good lemonade.","[0.0, 1.0]"
"We only went there because the wait for their neighbor was too long, I now know why!! The food arrived coldish, the floors were dirty, tables were not completely free of residue and service was slow at best. My hubby was ill afterwards, he swears it was food poisoning, we won't be returning to this establishment. Do better next time.","[0.0, 1.0]"
"I love this place. The food is not cheap, but it really is excellent, and the atmosphere is charming. Good lunch spot. Be careful with the bar...the pounds add up fast and you can easily walk away with a $16 plate because everything looks sooooo good (and it is). I avoid this risk by ordering the roasted tofu sandwich just about every single time I go there. I would love to try other things, but I just cannot tear myself away from this amazing sandwich. The first thing to know is that it is huge, so you will not leave hungry. It has an amazing blend of flavors and textures. You can't go wrong with this sandwich.","[0.0, 1.0]"
"Good ingredients and a comfort food menu heavily influenced by central Italian cuisine (yelpers, Umbria is *not* the North!!)  If you're American, odds are you'll be charmed by the folksiness of the atmosphere...unless you don't like eating pressed up against strangers as they do in some great fiaschetterie in Tuscany.  The difference?  These informal places in Italy have prices that correspond, and when you're eating exquisite salamis, sitting on a barrel wedged under an unknown man's armpit suddenly doesn't bother you like it would normally.  Skappo's food is not that transcendent, and yet their prices belong to a different scale of restaurant.  If you're more familiar with authentic Italian cuisine, you might find some of the pairings strange (salsa tartufata...yipee...fantastic ..but..with mozzerella fresca??  You would never find that on a menu in Italy, and for just reason.  It's an odd combination that just tries to use trendy/expensive ingredients, but without doing either any real justice.)  I wanted to like this place, and I see that they make an effort to use some good product, yet there is a lack of skill (and authenticity) to their preparation, combined with a real disconnect between the prices they charge and the restaurant's rustic feel (and frankly its cultivation of annoying stereotypes that the public perhaps comes to expect from Italian restaurants in CT).  I don't know...stay at home, buy an outrageously good bottle of wine, some great cheeses and cured meats and I think that's money better spent.","[1.0, 0.0]"
"I have always loved the pizza here - it's super thin crust and I could probably eat the whole pie myself.  If you like thin crust, definitely check it out.  You'll be happy.","[1.0, 0.0]"
Had the best lasagna from here the other day. I followed that up with a bean and sausage dish today. The owner is real nice and the food couldn't be better. Can't wait to go back.,"[1.0, 0.0]"
"How do I compare my first bowl of Japanese ramen from LA?  I heard there are several ramen places in Philly.  I decided to try for the first time Terakawa in Chinatown.  When I walked in the tables and seats seemed miniature.  It seemed fitting for a small Japanese restaurant.  I could see the chefs on the left side cooking. I had the Terakawa signature ramen with two slices of pork, half an egg, and some condiments in a pork broth.  Broth was not overpowering but simple.  The ramen was a bit hard... Who wins?  Ramen from LA!  I haven't given up yet, I will try other ramen places.  Maybe I'll find a hidden jewel in Philly to satisfy my ramen kick.","[1.0, 0.0]"
"It is one of the less cluttered restaurants in Chinatown, but this does not distract from the fact that the food is pretty good. A great choice for anyone that wants to enjoy authentic Chinese food without the hassle of cramped tables and small spaces.","[0.0, 1.0]"
"I like going to Knock.  Although sometimes I end up there in rehearsal clothes (tights, ripped tee-shirts, booty shorts) and feel like I may be judged.  I'm sure that's my own insecurity for not wearing a ""go out"" outfit.  Anyway, I am always astounded by the strength of the drinks every time I go to a gay bar with my BFFs.  I am a member of a collective called ""Team Gay"" (look us up on urban dictionary), and they are constantly bringing me to these new places. The last time we went to Knock, it was a Thursday night and we sat outside. I believe it was the opening night of Qfest, so it was jumpin.  There was karaoke happening inside, and when I walked in I thought there would be many divas belting it out.  Instead, it was a more subdued, older crowd crooning out some songs that I'm sure are considered beautiful, but I thought it was really boring. I was gonna jump on the mic and sing some GAGA, but they didn't even have that on the karaoke menu! BOOOORING. Anyway, I can drink lots of alcohol without getting completely W, but after 2 vodka sodas, I really was crunk! How come gay bars make the drinks so strong? I love it !!!! I'll return to Knock, sometime in the near future.","[1.0, 0.0]"
Satisfy your chocolate craving here - I recommend the mexican hot chocolate and chocolate pizza. cocktails are fun .,"[0.0, 1.0]"
"Try the soup dumplings, you won't be disappointed!","[0.0, 1.0]"
"This was the third time we got to enjoy Bibou. I discovered it by chance as a reservation became available when in fact you need to plan at least four weeks in advance if you even want to get a chance to eat there. It is a small restaurant with lots of great parking next door. Cash only! Bibou serves traditional French Cuisine, escargots, duo de foie gras, duck, stripped bass which you can compliment to your liking with wine from your own cellar as this is one of the great BYOB restaurants of Philadelphia. The amazing food of Chef Pierre is served to perfection by the well trained and friendly staff led by Charlotte his wife. If you want a great food experience and a fun evening, Bibou will deliver without fail. Bon Appetit!","[0.0, 1.0]"
Great views of the Hudson River but a little pricey and in a very congested area along the Hudson River walkway. Not my kind of place ultimately but I do enjoy having some options on the water on the Upper West Side.,"[1.0, 0.0]"
shit,"[0.0, 1.0]"
Terrific food at a great price. My girlfriend and I come here as often as we can. The fresh rolls are amazing and the spring rolls are always cooked perfectly- we can't get enough of the sauce. It's hard to try new things at this restaurant because the chicken pad Thai is the best we've ever had. We crave The Terrace weekly and it never disappoints!,"[0.0, 1.0]"
"When ppl in our group suggested meeting up here after our respective Broadway shows, I decided to make an appearance (basically to get a consensus of everyone's theatre picks-not for the food). We had eaten at Juniors during our 2007 trip. Our table of 5 got separated from the rest of our group, so I don't know about their svc. Ours was very slow (painfully so) even though we ordered burgers & corned beef sandwiches. I split the burger w/a friend & am glad cuz it wasn't tasty enough to eat the whole thing. Our food was barely warm & the waiter left us completely alone & on the verge of walking out. Very difficult getting water & sodas refilled. One of my friends had contemplated ordering dessert, but gave up because she didn't want to wait another 30 minutes for someone to simply slice a piece of cake. Ridiculous... In 2008 when my group ate there again, I decided to forgo any edibles & just chat w/my travelmates. I got a $2.50 Coke-that's all (it took 20 minutes to arrive). I did observe my companions' frustration w/the excruciatingly slow service & average (probably too glowing a term) food. One person tried the cheesecake & was offering tastes to everyone simply because she didn't want it & it wasn't feasible to take back to the hotel. Note: this person Never leaves behind food. Atmosphere-isn't! Really, it's loud, bright, crowded, overstuffed. I think I'd rather eat at Grand Central for atmosphere...what does THAT say?? It reminded me of Shoney's: ppl charging too much for frozen or prepackaged food. It is convenient to the theatre district & times square, so if you want to sacrifice one meal of your life that you can never get back in the name of convenience then have at it. IMO, Life is too short to eat crappy food. Add to that subpar svc & you're just heading down a slippery slope. There are too many delicious places to eat in NYC to sacrifice time to Juniors. I really hate to give a bad rating & it does sound harsh, but I'd prefer someone to warn me from the outset. If anyone in my group mentions this as an after theatre destination next year, I'm just gonna go my own way for the evening. A solo offering from the deli next door to the hotel would appeal to me more.","[0.0, 1.0]"
"so sad! i want to like this place. it's in a convenient part of west village. it's super cute. and our server was super, super nice. BUT, unfortunately, the food was only okay. gah. WHY? the menu sounded promising. and i had a bite of my friend's fried calamari salad (hands down, some of THE BEST calamari i've ever had), BUT my own dish  was only so-so. and my chocolate bread pudding with cappuccino ice cream was actually only somewhat chocolate bread pudding with vanilla ice cream. i have very few cooking and baking skills. i'm pretty sure i could have made a better bread pudding on my first try. SO disappointing. not sure if i'd make it a point to go here again . . . but, i wouldn't be opposed to giving it a second chance. only if i happened to be in the neighborhood. and since that's rare nowadays . . .","[1.0, 0.0]"
"Amazing traditional French dishes, be sure to try to duck confit and the rabbit! Desserts are a must!","[1.0, 0.0]"
Great dining experience in SOHO,"[1.0, 0.0]"
Absolutely no service of any kind. Probably too popular and no need for customers. We turned away cause did not get any attention from the staff. Also no credit cards accepted today.,"[1.0, 0.0]"
"Sabrina's is an excellent place to go.  They are consistent, fun, cheap, and they deliver excellent food. Definitely try: Stuffed French Toast Sandwiches Specials Note:  Do not go here on the weekends.  Take a day off and go on a Monday morning.  Quite honestly I am sick of avoiding you obnoxious marshmellow hipsters waiting to get in on a Sat/Sun.","[1.0, 0.0]"
"what an experience! this is the sister restaurant of Decibel (in East Village)- another hidden treasure in a non-obvious location. you will not even notice the entrance unless you look closely. i like that about Japanese & Korean places. so secretive, exclusive and a delight. Maria M. recommended this place. so we gathered some of our favorite friends and on a SUNDAY night (yes, we all had work the next day!) we met up after i got off work and hopped on the train 4, 5, 6  (any of those) Uptown. this is what i was thinking before the arrival, ""i hope it's not a typical sushi-packed-up-the-arse restaurant."" we wait for our straggling late friend (hehe) and enter the hidden passageway to our Japanese underworld..... Oh..... my...... God....zilla! (yes, i'm cheesy). it was like i was back in Japan all over again. i experienced the same feeling over at Decibel, too. it was so perfect. as i've mentioned in other reviews... i have somewhat of a bathroom fetish. the decor, the ambiance, GOOD smell, cleanliness, accommodations, etc. (wow, sounds like a 5 star hotel suite) their bathrooms- for one person at-a-time, are like pods. you open the bamboo pod's huge door and what's there? a heated/water splashing toilet? oh my, my, my! the candles were lit, the pod didn't reek of horrible possibilities, and it's an enjoyable experience when you'd down a few shots of sake. the boys of our group were purely jealous of our amenities. lol. the fare, presentation, varieties, and service are quintessentially outstanding. this is definitely a place to take a special date, try something new with foodies, dine for a birthday/special occasion or impress some out of towner buddies of yours. the dishes are smaller portioned, but it's meant to be shared/snacked on/etc. LUNCH TIME is a great affair- and definitely a wonderful opportunity to get acquainted with the food before bringing your favorite people over to this hidden oasis. i love that it's not packed or too noisy. however, hanging out with my friends... it tends to be pretty live and loud. lol. the black sesame creme brulee and green tea truffles are a MUST. after 3 bottles of delectable sake, phenomenal service, crazy laughter, and Julie K. fighting with me over her secretly pouring my sake into her glass... it was truly one of the best experiences i've had in NYC. thank you my ""favorite friends of Yelp"", and ULTRA thanks to Sean, thank you Julie K. for stealing my drinks (muahaha)- but making me laugh and sing ""Horang Nabi"" like an old Korean drunk, and of course.... thank you to the one and only fabulous Maria M. to finally introducing me to this place i've been dying to search for. ;]","[1.0, 0.0]"
it's a fun place. we have this type of market in nyc so only 3 stars.,"[1.0, 0.0]"
Such a great place to get soul food. The food is delicious. Portion size is great. Mac and cheese is awesome. Would highly recommend that you try this place. You won't be disappointed!,"[1.0, 0.0]"
"Hands down the best pizza I can get in this area! But on occasion if you get delivery, it may take over an hour for them to get to you so be prepared just in case. But that pizza is worth the wait!","[0.0, 1.0]"
"Staff at the door (greeter) was so snooty! Pricey but not unusual for NYC. Although not all the macarons in the display case were whole (without cracks or breaks), the flavors were delicious. Prefer the texture of Marianna's Macarons in Alexandria, Virginia more.","[0.0, 1.0]"
"I didn't realize this was a sort of chain restaurant (I've been to the Outpost in the BK). Personally, I think it's kind of overrated.  The food was ok (I only ordered sides), and my sangria was way too strong--then again I was drinking at noon so maybe that makes me an alkie and therefore irrelevant:-) The service was ""ehh""; our waitress seemed clueless and took someone else's order before ours even though we had been there 5 minutes already. Not a place I'll be dying to go again (same way I feel about the Outpost).","[1.0, 0.0]"
"Visiting Philadelphia from Beijing with a colleague who is from Xi'an.  She was delighted by the menu and we truly enjoyed the traditional famous Xi'an dishes.  We sampled many items from the menu that are traditionally Chinese but did not sample from the American favorites (general tso's, etc).  We also enjoyed the Ma La Tang.  If you're looking for authentic flavors of Xi'an, this is a great place to do it:  great food, great service!","[0.0, 1.0]"
GREAT PIZZA!!! Waited in line for around an hour but it was well worth the wait! Loved the pizza here was my fave in the whole of NY! The way the place is set our you can see the pizza being made which fascinated me! A must got in NY!!,"[0.0, 1.0]"
A fabulous place to grab an eclectic snack while strolling down Baltimore Ave . . the fresh-squeezed juices taste like they were spiked with happiness :),"[0.0, 1.0]"
"Yum. Visiting from Boston but I love Cajun food and this place hits the mark. Located in the back of the market. Very friendly people, fast service and really good food. Thought about jambalaya but got étouffée. Lots of shrimp and crawfish, really tasty at prices that can't be beat.","[1.0, 0.0]"
"the people there were very kind. Small little place, ate in the basement.. which was pretty loud and not air conditioned like we were told. Food was a little bland. i ordered flat wok noodle stir fry and my noodles were rubbery and had no taste. the beef was excellent and so were the veggies, but there was very little of those compared to the noodles. Bubble tea was really good. that's probably the other thing i'd come back for.","[0.0, 1.0]"
"Once you manage to get a table, this is a pleasant place to have a small meal.  I say small, because this place is a little expensive, but so good at the same time.  I strongly recommend the onion soup.  It is delicious.  Unfortunately, I haven't been here when its been warm enough to sit outside, but it seems like sitting out on the patio overlooking the square would be really nice in the summer, and the inside has a nice ambiance to it as well. The two issues I have are of course, price, and also that they crowd a little bit.  For such an expensive place, I would like a little more room between tables.  Still, it is a nice place to come and enjoy some red wine and some soup.  I think this place tends to be overrated (I first came here expecting to be blown away, but I wasn't) but you can still have a pleasant time there.","[1.0, 0.0]"
So incredibly dissapointed. Booked months in advance to celebrate my birthday dinner there. We were shown to a table so tiny there was barely room for the wine glasses. it was so dark we had to request extra candles to read the menu. I ordered the shrimp which they did not mention came withe heads on and beady little eyes starting at me. had to send it back and fight nausea. My boyfriend ordered pizza which was merely soso. The place is really overpriced for what you get. Dont believe the hype on this place. Will not go back.,"[1.0, 0.0]"
This is the best Chinese food I have found in the area.  Lunch portions are HUGE. It's a pretty good value.  One thing I have noticed is the egg rolls seem to be getting smaller but oh well.,"[1.0, 0.0]"
"My meal was pretty much perfect. Service were great, drinks were delicious and strong (I had the fig side car), and the food was delicious. I had the soup of the day (something seafoody) and the heirloom tomato salad. My friend had the short rib burger and my boyfriend had the grilled steak and everything was great. Eat in the backyard if the weather is nice.","[1.0, 0.0]"
Cannot say enough great things about this bar and the carmen fries.  Carmen fries are a must although they are quite addictive and you might find yourself coming back for them more than you should.  The bar is super chill for being a metal bar and there is always an eclectic mixed crowd.,"[0.0, 1.0]"
"Di Fara's has great pizza. No one can argue with that. But couple the fact that its a long wait, can't call ahead or deliver, and ridiculously priced, I can live without going here. The difference between the worst and best pizza in NYC is not THAT far. Manhattan's $1 pizza work fine.","[0.0, 1.0]"
"(Had chicken over rice) There's no chewiness in the chicken, which not all halal places have. It's also my favorite thing about them. The staff is very friendly and efficient. Make sure to get alot of WHITE sauce and a little bit of red sauce. I add a bit more red sauce, just to get that extra tang ;] It's so good that my friends and I always get cravings for it. The price of $7 such a steal as well! :D","[0.0, 1.0]"
"One choice near UPenn. I personally not like it very much. I have been there more than 3 times before. Feel just so-so compared to what it says on internet. Not highly recommended. BTW, the price for lunch is good.","[0.0, 1.0]"
"This restaurant feels like it should be substantially more expensive than it is. The decor is beautiful, the staff very nice, and the food is great. My friends and I were short on time with a show coming up. We told the staff that and they rushed our orders and were really helpful about us getting in and out fast. We ultimately regretted having to hurry because the food was so good. Our group got quite a few different dishes and enjoyed them all.","[1.0, 0.0]"
Honestly there's nothing really special about this place other than it's location. For after work drinks right down the street from Grand Central this is your spot.,"[1.0, 0.0]"
"Restaurant is in a shopping strip so parking is adequate. Food is decent but a bit pricy then average. Service was below average, felt like the server wasn't real paying attention. Go there if you don't have better options. I probably wouldn't go out of my way to go there again.","[1.0, 0.0]"
GREAT food and service !  AND PRICES !  Normal cost for an expensive neighborhood (Rittenhouse Square).,"[0.0, 1.0]"
"First a clarification based on other reviews that I've now read: this ""restaurant"" does not feature local food.  It serves what appeared to be Sysco foodservice fresh from the freezer bag. #1 Right off the bat, I'll let you know that this is the first time I've walked away from a meal. #2 I'm embarrassed to admit that I had the poor judgement to set foot in this place and waste my Friday night Restaurant Week reservation. #3 If you're going to charge $32 for a widely advertised Restaurant Week Prix Fixe dinner to attract new diners to your restaurant, you should serve your best, not entrees that you would expect to have on your tray as you exit the cafeteria line at Ikea. The food: A basket of three small balls of what tasted like stale bagel/pizza dough were brought to the table.  The first item you serve of a meal should not be terrible, especially if it's a roll.  This does not bode well for the rest of the meal. ""Fried Risotto Balls stuffed with Smoked Gouda:"" Balls of white rice with an imperceptible amount of gouda that tasted like...well balls of mushy white rice. ""Sautéed Fiddleheads with wild mushrooms, onions and truffle oil:"" The mushrooms, onions and truffle oil were good--how can you go wrong when you splash truffle oil into a dish?  The fiddleheads, which I've had before and enjoyed in Maine and California, had a strange bitter flavor; like propane. When the entrees were set down, I got up. ""Grilled Free Range Chicken over wilted spinach with lemons and pine nuts and rosemary roasted potato:"" This was what appeared to be a large, bone-in, cutlet that was pre-sliced; not a half or quarter of what used to be chicken.  The potatoes were freezer bag wedges. ""Grilled Short Ribs Braised with a Port Demiglaze with vegetable and rosemary roasted potatoes:"" These were not short ribs on the bone, but slightly charred lumps of deboned spare rib meat drenched in sauce and served in a bowl.  Again the potatoes could have been purchased in the freezer aisle of a supermarket. The atmosphere: The server/hostess greeted us with a cloud of her cigarette smoke at the door.  The cushioned bench at the entrance smelled like it had been in the basement of a crack house (mildew mixed with smoke).  The music was a 90's club mix, including bad West Coast Gangsta' Rap--not exactly fine dining music.  The bathroom featured a bucket of cleaning products; fake, dusty ivy; and was inline with the general chintzy decay of the place.  It was clear that no one cared about or was responsible for the appearance of the establishment.  If you do go, make sure not to make the mistake that we did of removing the scented candle from your table; you'll be able to taste your food. The service: There were no bread plates on our table, even though other tables had them.  When the entrees were served we made the mistake of not immediately leaving.  Having never done this before, I politely requested a check for our appetizers so that we could be on our way.  Our server and the chef/owner managed to draw this out into a 10 minute process of waiting to speak with him.  When he finally appeared, he did not apologize, was rude, and haggled over the price of the appetizers, finally removing the glass of wine we had not drunk from the check. The resolution: We went to Kitchen Zinc, a delicious standby that does serve seasonal and local ingredients, when possible.  With luscious wine and and the complex flavors of our pizzas, we enjoyed the rest of our evening.","[0.0, 1.0]"
Love this place. Soo yum!,"[0.0, 1.0]"
Great food great service. The most incredible pizza i have ever eaten. Fresh and delicious. The stuff was quick friendly and accommodating. Will definitely go back! Amazing!,"[0.0, 1.0]"
"When I am in the mood for a sub, I head to Subworks.   I prefer any sub shop that slices the meat to order.  Usually I get the Italian or turkey and ham.  For my husband, who is a big guy, we usually ask for extra meat.  I am usually fine with the regular portion.  The meat to sandwich ratio is why I gave them 3 vs 4 stars. Regardless the time of day I visit, the staff is always attentive.","[1.0, 0.0]"
One of the best pizzas I've ever had!,"[0.0, 1.0]"
"Very friendly service, spacious, had paradise roll which was tasty, nice settings.","[1.0, 0.0]"
Must try: Lobster soup from the appetizer.  Love it. Scallops (6) from the entree. My friend said the lobster roll is good.,"[1.0, 0.0]"
"I highly recommend this place (as a date spot or dinner with friends) I came here this weekend with a group of 6. We called ahead and made a reservation for 8pm on a Saturday night. It was packed, but we were seated immediately. (and they didn't make us wait for our whole party to arrive (ie, me), which is great, because I run chronically late).   We got the chips and guac to start, (guac was fresh and spicy).  We got a pitcher of the margarita (good) and we all ordered a variety of Mexican themed food.  I can personally speak on the shrimp tacos and say they were some of the better shrimp tacos I have had. The atmosphere is cool. It is decorated very trendily and kitschy (oxymoron?). Service was fast, food was enjoyed, drinks were strong. We were asked to wrap it up after we paid our tab (even with a few drinks still on the table) because the next reservation had arrived. So this is not a good place to linger after dinner. Understandable.","[1.0, 0.0]"
"Best sticky bun I have ever had! My wife and I stopped by Panadero for the first time and we will be back soon.  We also got some sandwiches for later- what flavor.  Savory,crispy bread, fresh greens, tasty meats and  cheese.  This place is off the beaten path from downtown Burlington but you won't be disappointed!","[0.0, 1.0]"
Soooooo much food!!! Dont know where to begin... The pizza was great as were the fresh pasta... But my fav is the lavazza coffee bar,"[0.0, 1.0]"
"Great rodizio, fun atmosphere.  Definitely a once-in-a-blue-moon kind of place to go, great for a special occasion. The only drawback is finding the place, it's way off the beaten path and there was no street sign for Fleming Avenue.","[0.0, 1.0]"
