text,label
"I was looking for a restaurant that would be quintessentially New York, though perhaps less pricy and cramped than restaurants I generally deem quintessential, and I actually chose Malatesta based on Yelp reviews. I made a reservation for my party of 7 at 8:30 on a gorgeous Thursday evening.  We launched right into orders of shareable appetizers and loved our bruschetta sampling and grilled calamari.  The squid pieces were enormous, and not even remotely fishy.  For my first course, I ordered a special of balsamic marinated mushrooms with a young white cheese.  It was quite generous and impeccably fresh, as were my fellow diners' Caprese salads and a fresh artichoke salad, dressed with lemon juice and fresh herbs. For my main, I ordered the spinach gnocchi in gorgonzola cream sauce on the recommendations of my server and fellow Yelpers.  My brother ordered a ravioli special involving artichokes.  We quietly agreed each others' were our favorites.  Others ordered Penne All Arrabbiata, the Polpette (veal meatballs), or repeats of appetizers, and I enjoyed my tastes all around.  Portions were perfect, neither modest nor gluttonous.  With wines by the glass for only $6 and no entree setting us back more than about $14, the value was spectacular. Malatesta is still quintessential in that it is quite loud when it's packing a full house, and maneuvering can be a bit difficult.  But my out-of-town visitors learned a lesson about what real New Yorkers do when they eat: nevermind the garlic breath, just lean in and talk louder!","[1.0, 0.0]"
"I love the ambiance of this place, but I'm never amazed by the food. The flatbreads (or pizza's or whatever) are okay, but nothing to write home about. The portions are small, and every time I go, I feel like I leave having had a couple of bites of flatbread, some bitter salad greens with olive oil, and a couple glasses of wine. Don't get me wrong, it's right for certain occasions, and the service is good, and it's a great place for conversation and wine, just not what I look for in a restaurant.","[1.0, 0.0]"
"I've lived in NYC all my life and Gramercy Tavern has continued to be one of my favorite restaurants in Manhattan.  The food is delicious and the waitstaff is professional and attentive.  If you're looking for a pleasant atmosphere and a fairly priced meal, have dinner in the Tavern (the main dining room is more pricey).  They don't accept reservations for this section, so try to get there before 7pm for dinner and have one of their delicious cocktails by the bar as you wait.  You won't be disappointed!","[0.0, 1.0]"
"This place is probably the best shabu shabu i had in NYC. (My favorite one is in LA japanese town). I usually go for lunch since the line is a lot shorter than going in for dinner. On top of the shabu shabu, i always also get BI BIM BAP, the hot ones, with eel or bulgogi depending on my mood that day. MUST TRY!!!","[0.0, 1.0]"
"An intimate setting for gathering with the chums.  Here I felt a strong sense of solidarity that we are all hearing each other's conversations (relating) and watching each other's expressions (mirroring).   Try starting off with the ""Duck Egg with Tuna Bottarga"". This delicate starter would be hard to share!  I recommend getting two, unless you're accompanied by a vegan or one who doesn't care to try duck eggs. To die for:  Sheep's Ricotta Gnudi with Brown Butter and Sage (It looks like a small dish but after the first gnudi (you get six), you might think twice that it is!) Let's be real here!  In a city that never sleeps, don't expect to NOT have a long wait.  Besides, why not take this opportunity to be creative while waiting (i.e. walk around the block hand-in-hand with your baby or throw your frisbee across the street; or enjoy a Galoise and watch the world go by).  Paul Rudd can pop in looking for someone and you may even get to see his most current do...up close and personal!  You would be surprised at how the time just passes and voila...your table is ready!  It's worth the wait!  ...But you may just get lucky to not have to.","[1.0, 0.0]"
My husband and I always enjoy finding great restaurants and trying new and unique dishes when we travel to NYC. Roberta's did not disappoint. The food was excellent and we really enjoyed the atmosphere. The teakie bar in the back was extra fun. We will definetly go back !,"[0.0, 1.0]"
"Fantastic food, excellent service and great value. Got the shogok momo (sweet potato dumplings) and shapta (spicy beef in tomato  sauce).","[1.0, 0.0]"
Wow! This place is awesome. The Morning After sandwich is unlike anything I have ever had. It's a must try. Also the wings and clam chowder are right on. Salmon tartare forget about it!  If you have room leftover Ancho Chili Brownies or Lava Cake with Oreo Crust I highly recommend. Crazy good cocktail list. Will definitely be going back for more. This place is a gem. I love the fact you can go in on a Sunday watch a football game and not feel like you in a spots bar.,"[0.0, 1.0]"
It's not fair. This is the only place that gets everything right!!! U would think other places would pick up by now. I highly recommend the FDNY AND THE NUTELLA MILKSHAKE!!! Today I had breakfast! No comment ! It was on point. Just like every time I come here!,"[0.0, 1.0]"
"I was felt like eating healthy and tried this restaurant. I ordered the Open Sesame and it was completely the opposite of what I was expecting of a health food restaurant. My meal was delicious and filling, and I would go back even If I wasn't on a health food kick.","[1.0, 0.0]"
"Don't go here if you want a sterile atmosphere.  Do go here if you like it cozy, warm, romantic and artful. Every item on the menu is superb.  As a regular, I'd recommend the fried oyster appetizer, the cioppino (a San Francisco, Italian-American seafood chowder filled with lobster, shrimp, assorted fresh fish chunks in the most succulent sauce), and almost any grilled fish - snapper, bass,  salmon, tuna etc.  Everything is always fresh and perfectly prepared.   But choose anything from the menus, copies of which are on the walls, and you can't go wrong.  There are even some excellent meat items, such as the perfectly-grilled strip steak, should your party include non-seafood pallets. It's BYOB, which is great since you can purchase wines from a neighboring shop across the street and save a bundle of money. While the atmosphere is funky, the service is attentive. And another plus - after dinner you can stop into the wine bar next door, owned by the same management, and choose from a wide assortment of wines and artisanal beers while listening to great music - piano, guitar or cool jazz, depending on which evening you stop in.   Trust me - go here and go often.  I do.","[0.0, 1.0]"
"They say your favorite restaurant is where they know you. We had never been to Seafire Grill previously. We were treated very special by Aron, the GM, and Besfort, our waiter, and his team. Upon arrival, we were immediately greeted by Aaron who is full of energy and enthusiasm. He asked us to wait in the bar for 15 minutes and he would get us a fabulous table. In 15 minutes, he arrived to seat us at a fabulous table.  The service team was probably the best and most efficient of any restaurant we dined in NYC. The service was exceptional. I would give the food 4.5 stars. Very good food, although I always complain about NYC portions being too small. The atmosphere was very nice although adding individual lights to each piece of artwork on the wall would make the place more elegant. I had the salmon and my wife had the halibut. Both were excellent. The prawns were excellent as well. I was so impressed by how well we were treated, we will definitely go back to the Seafire Grill. We did not try the steaks, but a friend told us they are exceptional at this restaurant.  I highly recommend the Seafire Grill.","[0.0, 1.0]"
"I'm giving this place 5 stars for As good as it gets in NYC Mexican food. This is purely off taste and not value (But for nyc, it's about the same cost as eating chipotles but more AUTHENTIC tasting).   I've had mexican food in California where everything tastes way better (due to the fact fresh produce is so much more accessible in California) but Dos Toros does the Taco justice by using very fresh ingredients and doing the soft shell taco correct. Without going into lengthy description of their Carne Asada soft shell taco which was pretty fantastic, you need to go try this place out before it gets too popular (especially all you Californians who complain about the shoddyness of Mexican food out east.)  This place could perhaps change your mind.","[1.0, 0.0]"
"fabulous late night meal on New years eve. Familiar with the uptown location and great to see that the vibe ---and super service----has been replicated in this new location. the margaritas are smooth -----and the food is always fresh . Noticed a few new dishes have been added-----we tried the scallops over quinoa ( a must) and the seafood paella----which is a different take on the usual Paella served around town. The upstairs room has a warm , cozy feel -----be careful navigating the narrow steps after a few strong drinks!!!","[1.0, 0.0]"
"The only reason anyone should ever wait for a table at this place is for the Pancakes! AMAZING! My friend and I started out with the Egg Benedict with salmon and the Spanish Omelet, we also had tea. The problem with both of these dishes was that they came out cold. Even our tea was barely luke warm. WTH? The Egg Benedict would have been a whole lot better had it been hot, the spanish omelet was more like baked eggs than an omelet and neither one of us liked it. The Pancakes with the berries made up for it though, absolutely amazing! I would never go to this place again if not for those pancakes. YUM. 5 Stars for the Pancakes, less than 3 for everything else!","[0.0, 1.0]"
"I love Cheryl's.  I live just a block away and have been coming here since she opened.  Cheryl and all her staff are real lovers of food, and it shows in the menu and the experience.  its a comfortable, casual place, with great art on the walls, a cool decor, and a nice seating area with outdoor and bar seating as well as several indoor tables.   Come by in the morning, for great strong coffee, their changing selection of homemade scones, muffins and cookies.  Lunchtime salads and entrees are all good sized, flavorful and more-ish (as in, I want more!).  At dinner, I can't stop ordering the steak, rich asian flavor, crispy homemade fries, and nice fresh sauteed spinach make a perfect meal.  You can have it with the mashed if you are so inclined, but Cheryl's chips are really good.   Brunch here is becoming a neighborhood tradition, a great alternative to Tom's or Shane or Washington, and a fuller menu than Milk Bar.  Get there early if you don't want to wait, it is cold and windswept block to stand out on in the fall and winter.","[0.0, 1.0]"
Excellent! I had the octopus as an appetizer which was delicious and the spiced duck breast. I thought it was quite good but I tried a piece of my father's capretto- that was three times better! Instead of dessert I had grappa.... if you like sweet grappa I would highly recommend their cherry and almond grappa- delicious!,"[0.0, 1.0]"
"Pretty storefront - I'm glad someone finally put it to use! We had an excellent meal here. The service was great, the food delicious. It was packed, which is good on a Saturday night, but not so packed that we had to wait and wait. It was pretty loud in there, as others have said, but the rest of the ambiance is very peaceful and I would definitely go again!","[0.0, 1.0]"
Perfect in every way. Easy to find in TriBeCa. Very cool design and decor. Fine dining with ZERO pretension. Seated earlier than reserved time. Friendliest bartender ever. Very professional and experienced server who knew the menu items front to back. Food was better than good. Chili Lobster and Chicken Under a Brick are both highly recommended.,"[0.0, 1.0]"
"Very refreshing! You know sometimes you walk around the city on a Saturday night and everything is loud and noise and that's kinda boring, but this place was good 'cause, our group half wanted to drink, the others wanted to eat and I wanted to do both ha ha. So this place has a bar and restaurant until 1am, and that's great! The food is nice, I had a cheese burger, not the best one but the place itself is really well decorated, it has a jukebox, big one, old style and that made me feel in the old times.","[1.0, 0.0]"
Took awhile to get the food. The food itself was good. The meat was sizzling and full of tender goodness.,"[1.0, 0.0]"
"Experience would have been a whole lot better had the hostess actually known how to do her job.  Walked in and were told it was going to be a 30-40 minute wait for a table.  We had no problem with that.  After reading the reviews here and figuring we were a walk in on a Saturday night without reservations it all seemed pretty good. Sat at the bar and watched as other parties large and small walked in and were seated before us.  Based on the conversations we overheard, not all had reservations either.  The trick seemed to be standing in front of the hostess which appears to be the only way she remembers you asked for a table.  We also checked in with her while we waited and were told it wouldn't be much longer. Finally, one hour and 40 minutes later - after we were the only ones left at the bar -  we were seated with no apology.  Table service was good.  The food was okay, it definitely didn't live up to the raves people gave it here.  There's nothing unique about pasta with shrimp or sauce, fresh mozzarella, flat bread pizza, a 1/2 roasted chicken or fried calamari in the NY City area. Absolutely no need to go back here, I've been to better restaurants than this in Staten Island.","[0.0, 1.0]"
Shrimp and Scallion Pancakes...mmmm...  eat them.  Fried Oyster Po Boys EAT THEM!  So good with the soft brioche bun and guac and SO GOOD.,"[0.0, 1.0]"
Amazing Food! Great price.,"[0.0, 1.0]"
"this place is awful!!! food tastes like canned food, service is rushed and pretentious....i really don't get the hype i'll never go back!!!","[0.0, 1.0]"
"I've been coming here for about 10 years and have never been disappointed. The burgers always taste fresh and delicious, good beer, and great rustic atmosphere. It's a really unique and wonderful experience to find in NYC.","[1.0, 0.0]"
"Birthday dinner #3 with two of my best girlfriends and our better halves. Xixa is sister to Traif which is a few stores down. Their food menu was pretty long and I have to admit no one in my party looked at it. Coming in, we already knew we are getting their $40 tasting menu. We were seated in a booth as a Party of 6. That booth was so uncomfortable especially with the current weather. We wefe all wearung our winter coats and it felt like we couldnt move in there. Everyone was gettig a little irtitated. Great thing that the host offered to take all our coats and keep it somewhere. That would have been a disaster lol. We started the meal off with a bottle of Colombard. A toast to a great dinner ahead. I counted a total of 15 plates including 2 amuse bouche, 2 desserts and a plate of small chocolate squares. All that for $40??? Totally worth it!!! As each dish was brought to our table, the men exclaims ""oh, this by far is the best"". Lol. Funny how they kept on saying how Xixa was a great pick that night. Must've been the Colombard talking or the old fashion mezcal they each wefe drinking. Lol Standouts of that night were the goat sliders and the carrots. The sliders hit that ""oh my this is good"" spot right on. And the carrots were unexpected. Sweet and just plain tasty. By plate #10, we were already expecting to get one dessert and be done with it. We were surprised that we actually still had more to come. ""How much is this again?"" Bill came out to $411 for 6 with a bottle of wine and 3 old fashion mezcals. And tax and tip. Not bad.","[1.0, 0.0]"
"MUST HAVE: the ice cream sandwich. They make all of their cookies and ice creams in-house, and let you mix and match however your little tummy desires. Examples: unbaked flat peanut butter cookies with chocolate ice cream, gingersnap with vanilla, brownie cookies (TIP: they are not brownies, but cookies that taste like brownies) paired with fresh mint ice cream (you can see the leafy evidence). MUST HAVE, TOO: Everything But The Kitchen Sink. Notice the capital letters... this is the name of a dish consisting of a bed of fresh market greens and cooked veggies of the day, with your choice of balls and sauce on top. E.Lee's fave ball + sauce combo: beef meatball with spicy tomato sauce H.Ngo's fave ball + sauce combo: cheddar filled steak meatball with spicy tomato sauce   *note: E.Lee never, EVER eats meat balls but she will eat them here since it's pure meat without the chewy mysterious bits. -Butcher and Porkchop (E.Lee + H.Ngo)","[1.0, 0.0]"
"I ordered take-out from here and tried the roti and Chow Kueh Teow. The prices are all very reasonable. I loved the roti, the bread was soft yet crispy and the curry sauce it came with had tons of flavor. The noodles were good but nothing out of this world. A decent place to grab some quick Malaysian food. The person who took the order was not the most friendly though.","[1.0, 0.0]"
"Good choice for out of towners. We scored a table by walking in on a Sunday summer evening. When I called, they said they were fully booked, but we took a chance. A lot of interesting choices on Bobby Flay's menu. Saw Jeffrey Zakarian walk by with his little kid (Food Network friend of BF). Food was very good, and service was very nice, if not trying to hard to up-sell items.   I noticed the server bought after dinner drinks for many of the tables (we did not stay for dessert). Setting is typical.  Big, corporate, very nicely done. Why wouldn't I go back? Not personal enough for us.  No way to get to know the bartender or manager (we like to frequent restaurants and know the staff), because it was just too big. Too many tourists. Not a neighborhood spot.   No vibe.  No soul.","[1.0, 0.0]"
"Asian-style appetizers, coq au vin, nautical accent pieces, butcher-paper tablecloth and crayons - somehow, it all works. The pre-war tavern Ear Inn is one-part TGIFriday's, one part downtown dive, and chill as hell.   The portions are gigantic ($7 scored me probably 30 garlicky mussels), and the food itself is comforting, unextraordinary, and priced to please at $4 - $13. The beer (it's the kind of place where ordering a cocktail would be frowned upon) menu is smart and understated. Best of all, set on a fairly deserted stretch of SoHo, Ear Inn feels like a familiar, private hideout. It's not - the building has been designated a historic landmark, and has a couple hundred years' worth of apocryphal trivia, but on a frigid weekday night, it felt like somebody's waking dream of a faraway, storied home.","[1.0, 0.0]"
"My two friends and I went for dinner (around 8pm) at Caracas in Brooklyn on Thursday, March 3rd of last week.  It was absolutely wonderful!  The food and service were both unbelievably fantastic!  We were seated right away.  Our waiter answered all the questions about the menu for us. Everything was delicious!  In addition, the staff seemed very attentive to all the customers' needs.  Despite the fact that the restaurant was crowded, it appeared that the manager had a great process of efficiency. We all agreed that due to the food, the ambiance and the management, we will start being regular customers at Caracas!","[0.0, 1.0]"
"I have put away quite a few sandwiches in my time. I ordered the #1 (house special) with the chili peppers and the #3 (shredded pork) with chili peppers. Honestly, $3.75 is the most I've ever paid for banh mi, but really, that's still a steal. For me, the bread is the absolute foundation and I immediately noted that the baguette was subpar. The quintessential baguette for banh mi needs to be warmly crisped on the outside, have just a touch of butter, and have a spongy softness on the inside. The bread was rather generic, dry, and .... American? The actual sandwich (#1) once I took a bite was better. The vegetables had lost some of their crispness. I did like the fact that the meat and pate were quite good, flavorful, moist with its inherent pork fat, and without overuse of mayonaise. Everything was in correct proportion. The overall portions were generous for banh mi and I killed it without much thought. So overall taste was okay, texture was disappointing.   The shredded pork (#3) was forgettable and the bi didn't taste particularly flavorful like it should. Needs more of a burnt-y, bitter, sesame quality. This sandwich's contents was kinda of an amalgamated flavor clump. Meh. I tossed the second half of this sandwich. I want to give this joint another shot. Perhaps the veggies are fresher in the morning. But I can't really excuse the bread .... eh. I'm not going out of my way for this. No doubt, the search for good banh mi in the city continues.","[0.0, 1.0]"
"In short, the food is good but not spectacular.  We spent $70 on bbq food, which to me is a bit too pricey.  The pork belly and brisket were very tender but unfortunately all the meats had no flavor.   I liked the overall ambiance of the restaurant along with the decor.","[1.0, 0.0]"
"Cho Dang Gol serves rustic Korean food, including their specialty--fresh soybean curd made daily at the restaurant. My favorite dish comes with thin slices of simmered pork, tofu as light as a zephyr, and fresh kimchi, spicy enough to tingle your tongue. Sandwich all three and dip them into a hot sauce, melting the pork and tofu into an earthy mouthful. Even the little appetizers--a concomitant of all Korean restaurants--are prepared with extreme care.","[1.0, 0.0]"
"Not only does La Goulette serve incredibly fresh and authentic food, but it also has an incredible staff and impeccable level of service...exceeding almost any other restaurant I have been to in Williamsburg. The employees exemplify outstanding customer service and always remember a familiar face. After only the second time dining there, they addressed my boyfriend and I by our first names and proceeded to give us complimentary tea to end the meal. Always smiling and constantly seeking ways to improve our experience, they know how to keep a customer satisfied! Absolutely love this place. Excellent service, excellent food.","[0.0, 1.0]"
"Hands down my favorite taco spot in the city.  For Mexican grub in New York you're either hustled out quickly (Dos Toros style), the ambience is lacking or you're invested in a longer expensive dinner.  Taqueria allows you to sit and enjoy your meal, but has a great casual vibe, stupendous guacamole, and juicy tacos.  The fish tacos are incredibly flaky and good.","[0.0, 1.0]"
Cheesecake? Amazing! Service? Pretty Good. Food was very good as we'll. only thing making me not love this place was the long wait since we didn't have a reservation. After seeing a long broadway play with no intermission a guy can get hungry. Our table was better suited for 2 rather then our party of 4 but after eating our food we where pretty happy overall. Will be back again soon. Try the cheeseburger and fries. You will love it.,"[0.0, 1.0]"
"It takes ALOT of perfection to get a full 5 stars whole-heartedly from me. Chef Mark Simmons and the Kiwiana Staff on 5/4/2013 was absolute perfection and for a large party of 12, no less! From making the reservation to the prefixe menu (with enough tastes for ANY and ALL picky eaters) to the evening itself - absolutely the best birthday celebration to history. Table(s) were ready at our arrival, complimentary glass of bubble was enjoyed thoroughly, and hungry stomachs were filled. Between 12 of us - we got to try almost everything on the menu, so here goes: Appetizers: Slow poached baby beets with lavender infused ricotta and almonds -- so fresh and big enough to share Salmon ceviche with wasabi avocado puree  -- very very fresh and great presentation Corn and crab soup with pop corn and avocado -- unbelievable combination of tastes! Green leaf salad with garam spiced cashews, shallots and blueberries -- perfect amount of dressing and very fresh mixed of greens Entrees: Seared N.Z salmon with brussel sprouts, gala apple and lardons -- perfectly glazed and delicious, even for people who werent salmon fans. Cherry- and chili-glazed rack of lamb with flageolet bean cassoulet and spring vegetables -a MUST try, from the crust and well marinated meat to the veggies, so yum. Black angus sirloin with parsnip and horseradish puree, peppered spinach - large portion of well marinated and juicy meat; Horopito and buttermilk fried chicken with kale slaw and truffle honey - from the look to the taste - delicious and juicy Desserts: --all were hits, the lamington was a personal favorite!! Lemon and poppy seed panna cotta with strawberry gazpacho Molten chocolate cake Raspberry lamingtons Classic New Zealand pavlova Can't say enough about the entire evening and will be back (frequently) for sure!","[1.0, 0.0]"
"First, Kimchi Grill has combined two of my favorite things in a most wonderful way--tacos and kimchi--this is simply the best idea ever.  Unfortunately, despite my attempts at self-restraint, they are also located within my delivery area. After a long day of work it is easy to fall into the warmth of my inviting couch with the ease of Seamless Web and a bottle of wine. And because Kimchi Grill is so delectable I regret nothing. I am moving full speed on the path to a happy, pudgy and slightly poor mortality and the Kimichi Fries are most certainly worth it. Furthermore, Kimchi Grill's staff is nothing but delightful and accommodating. They are often busy (so many people fighting to eat yummy kimchi and guacamole filled burritos) but Kimchi Grill's staff works hard to get out delicious, spicy, mouthwateringly good food as quickly as possible. They also offer wonderful service to their clients. Case in point, I (after a long day teaching the youth) came home cranky and hungry. Kimchi Grill worked hard to make me an awesome burrito and have it hand delivered to my lazy bum's front door. It was very good, however, in a moment of understandable kitchen rush there was no guacamole! I felt wronged, but mostly just cranky, and I forced my boyfriend to call. I think more than anything I simply wanted my voice heard, I really didn't need anything in return, yet Kimichi Grill insisted on sending out complimentary drinks, chips and guac. I felt like such a douche--but also so appreciated. Kimchi Grill is amazing for its food and its service and I am ecstatic that they deliver to me.","[0.0, 1.0]"
Besides the oysters and the excellent local beers we we served a perfectly balanced main dish of fish and vegetables (monkfish and brussels sprouts). Friendly and knowledgeable service (oyster recommendations). On a Friday night we could be seated within 20 minutes. Affordable prices.,"[0.0, 1.0]"
"Delicious made-to-order on-the-go food. Run, don't walk. There are no misses on the menu. I've been going to Bite for years and have never had a bad experience.","[0.0, 1.0]"
"I guess they finally release the recipe for the white sauce! Apparently its just watered down mayo but soo goooddddd!!! But common guys you really need to be drunk to be eating this stuff, not sober. I do not want to hear about anyone eating here and not having a good experience cuz they were sober. this is drunk food.","[0.0, 1.0]"
"Pros: * Bohemian's brand thrives on its exclusivity and secrecy. You can only dine here if you're with someone who has eaten at Bohemian before. For how popular it is (and how hard it is to secure a reservation), it's a testament to how powerful word of mouth is. * Unique dining experience- Bohemian's tiny and intimate space is set up like an elegant and cozy living room with modern furniture. * Loved and recommend the Sashimi Platter (huge fresh pieces), Washu-Beef Short Rib Sashimi, Beef Tartar Flatbread (I wish I ordered this filling entree for myself, the tartar was so tasty with the bread and can be shared with 2 people), Mac & Cheese (made with strong stinky cheese, yum!), and Fried Sweet Potatoes (perfectly fried, tasted so much better than the regular fried potatoes). While the Pan-Roasted Branzino was delicious, my friends had a hard time eating it because it was so bony. * Because I came with a group in which we shared appetizers, entrees, dessert and ordered several cocktails...I had expected astronomical prices. However, the price turned out to be only $51 including tax and tip, not bad at all. Cons: * The Sashimi Rice bowl is TINY- its like a slightly larger Japanese teacup filled more with rice than sashimi. * The strange chocolate covered dried noodle that came with the Soba Creme Brûlée was unappetizing and got stuck in our mouths.   * No waiting bar or waiting space- when the new set of customers arrive, they end up awkwardly standing jam packed in the foyer. The entrance is also right next to the bathroom, so people also get confused who is waiting for bathroom or their table * For such a nice and elegant restaurant, the service was surprisingly and painfully slow. Although our waiter was sweet and friendly...he got 2 of my orders wrong and hardly came around to check on us, re-fill our water glasses, or take away finished dishes in a timely manner. I think the service would be much better for smaller tables.","[1.0, 0.0]"
"Such a sweet delight inside the Essex Market. Just one bite from these tacos took me back to Texas. And to add, no snooty yankee prices here: around $4-5 for a taco. My usual is the beef brisket taco, served on 2 corn tortillas. Brisket is tender, lean, and moist. The perfect amount of zest from the cream and cheese, to spiciness with a touch of hot sauce, to sweetness with the pineapple salsa. Such a palatable experience that no one could argue with. They also have a reward card that I take advantage of: ""Buy 9 tacos & the 10th is on the house.""","[1.0, 0.0]"
"The food here is actually pretty damn good. I'm usually suspicious of Thai joints that are fancy (holes in the wall FTW!) but this place was really good and reasonably priced to boot. I started with the special appetizer they had listed outside..pumpkin rolls. essentially a spring roll wrapper filled with a spiced pumpkin puree, deep fried and served with, of all things, mustard. who knew mustard and pumpkin went together? I'm still not so sure they do...but it oddly worked. I would have just as soon dumped some cinnamon syrup all over them though and called it a dessert. Moving on, my entree: PCU noodle with chicken. they did NOT skimp on the chicken, which was great, the bok choy was fresh, and the noodles were well seasoned and cooked. satisfying, and a decent deal at $10. Interesting sidenote: order the thai iced tea (pinto iced tea) and it's a DIY thai iced tea. it all comes in a little box, with a little pitcher of tea, a glass full of ice, a small cup of the cream and a small serving of simple syrup. entertaining to say the least. the downside...its too much tea for the glass so you're left trying to guess the right proportion of each element. Which is cool if you wanna control your sugar or caloric intake but at times it can be hard to achieve that perfect balance and I almost wish they would have came over and mixed it for me. Minus one star because the service was so very slow, even when we were the last people left in the restaurant and usually would be getting shuffled out of there. go figure. definitely a solid choice for a meal around the neighborhood though. PS - sit near the window if possible, great people watching to be had. always shenanigans happening on Christopher St.","[1.0, 0.0]"
Disappointed,"[0.0, 1.0]"
amazing bolognese and scalops and carpaccio,"[1.0, 0.0]"
"the best halal stand in nyc for sure. yeah the lines maybe very long but it's worth the wait. i'm in love with the combo and the fact that you can add the sauces by yourself. i've eaten my fair share of halal in flushing, but nothing compares to this. i would go there every week but it's too far for me. worth the trip out there but no money for  the subway. for those who live in the city, be sure to check out this halal stand or else you'll be missing out on some of the best food in the world","[0.0, 1.0]"
"Went to Locanda Verde for brunch two weekends ago. The space was warm, rustic and was beautifully adorned with gingerbread replicas of NY landmarks and winter cheer. The feel here is what makes the architecture and feel of Tribeca special - original brick walls, high ceilings, open layout & lots of natural lighting. If I had a choice to choose seating, the back table by the windows (seats 4-6ppl) is the best in the house, after which I'd say the front of the house nook is pretty sweet as well - it's inset from the door, the bar and space where everyone stands to waiting to get a seat (you also get to see the hustle & bustle of the restaurant). TIP: If you're heading there for brunch (walk-in) try to get there by 11am (before noon) - we were seated in less than 20 mins; make reservations as early as a week ahead they fill up quickly. Between 4 adults we filled up on: 1 appetizer - ricotta crostini (5 stars); 4 entrees - Scampi and Grits (4.0 stars); Soft Scrambled Farm Egg Crostino (4.5 stars); Crispy Polenta Waffle (3.5); Wood-Fired Uova Al Forno (4 stars); 2 sides - double order of Pork Sausage (4 stars); garlic potatoes (5 stars) drink(s) - Tre-Stelle (house made juice; 5 stars) Will definitely come back for the dessert! Heard a lot about the chef, but unfortunately we didn't have enough room (also the menu only had cake-like desserts w/ gelato and we wanted something a tad more light).","[1.0, 0.0]"
"Overall, very happy! Food was delicious---I had the pasta and french inion soup and my companion had the Mac n Cheese with Braised Short Ribs. Cooked and seasoned to perfection! Wine-eh...hopefully there will be a better selection as I was unimpressed with the few bottles they had to offer. Hopefully it is because they are new but a food wine selection makes a huge difference. Cocktails are good---need improving as far as alcohol selection they had on hand. Atmosphere is classy, crisp and rustic - a great addition to the ever changing Bay Street scene. With good management this plane could be an amazing spot! Oh---movie nights, too on the outdoor patio!","[0.0, 1.0]"
"Would love to give it another try, but 3 stars is the best I can muster for now. Although, perhaps if I had ordered something else I would have given it a higher rating. Pros: the atmosphere is great. service is efficient. our waitress was good and friendly. Cons: Food was average to OK. Nothing wow. I got the veal dish. It was dry and bland. The bed of chickpeas under it was like a slightly too salty paste with a little bit of tang. Not impressed at all. The wife got the mussels. They were fine...hard to mess up mussels. But, the fries that came with it may as well have been from Wendy's. Obviously frozen crap. The only really good thing was the wine & the appetizer: Fried ricotta & smoked parm fritters. They were yum. But, we had a great time with friends so that made for a real nice evening. It's important to remember that the main reason we go out to places is to be with friends and loved ones.","[1.0, 0.0]"
"The corn is consistently better during dinner, than it is during lunch. Actually, I'm pretty sure they use baby corn during lunch. So if you have the time, go for dinner. La Esquina is down the street if you want a quick fix for amazing corn. But Justin Timberlake and Mila Kunis didn't eat there in Friends with Benefits, they went to Habana.","[0.0, 1.0]"
one of the best pork buns!!!! and a better chance of getting in here than momofuko. but I also feel like their ramens are better than momofuko's as well.,"[0.0, 1.0]"
"Pretty solid spot for a cutesy date night.  The food is delicious, albeit smaller portions that make it hard for sharing, the service is good, and the space is adorable as well. We made a reservation for a table of 10 on a Sunday night and they were very quick to seat us per the reservations made.  No one else was there so we had the whole restaurant to ourselves for a while, but a nice trickle of people started coming in after 7 PM.   We all sampled the following and found the food to be rather decent overall: Oxtail Pappardelle Oxtail Ragu, A Arancini Appetizer, A+ Mozzarella Boccocini Salad, A Squid Ink Pasta, A I'd be more inclined to return if their portions were slightly larger since my friends and I constantly share food as we wine and dine.  But the food is definitely good and they are very nice.","[1.0, 0.0]"
"Hangover Heaven. I was so blah one day and wanted disgusting messy halal food in my mouth. This place did the trick. The line is sooooo huge all the time, The meat is tender and I didn't have to reject any of the chicken. I would come here every day but I think I'd become a fat ass. This is the best street meat ever. These guys should get a prize.","[0.0, 1.0]"
"First time here! So delicious! We ate: peekytoe crab; Santa Barbara uni, steamed buns, roasted bone marrow, grilled Spanish octopus. Drink: seven spice sour Definitely worth it!!","[1.0, 0.0]"
"the whole night sucked here. first the girl hosting told us it would be five minutes but also wouldn't seat us at two tables that were actually free so they could seat four instead of two... whatever understandable for the mean time then the misinformed other host told us it would be 20 minutes. instead of checking for us with the original host, he pretty much made me go find the other host and ask myself. then food was just okay, I felt like my fish was overpriced for what I got and my boyfriends steak was smaller for 20 dollars then most places in the area. you can go to speedy Romeo down the street and get a huge steak for just one more dollar. then as our food arrived the food server spilled a lot of our wine all over me. none of the other staff noticed because they are all just hanging out with 22's of beer near the front of the kitchen window . they guy didn't even offer any compensation for our wine. it spilled allllll over me. we ended up spending 110 dollars here and still tipped 20 percent. our waitress saved the day with her service being very accommodating and helpful however she brought our check before we even finish our wine. never again. too expensive for what it is and not worth it. its just hip","[1.0, 0.0]"
